transaction_amount,customer_tenure_months,retry_count,gateway_response_time_ms,is_high_value_transaction,is_repeat_failure,failure_reason_bank_decline,failure_reason_card_expired,failure_reason_insufficient_funds,failure_reason_network_error,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,customer_segment_high_value_repeat,customer_segment_new_customer,customer_segment_occasional
20.05,68,0,474,0,0,False,True,False,False,True,False,False,False,False,False,True
75.35,7,2,1801,1,1,False,False,False,True,False,False,True,False,False,False,True
88.05,72,2,365,1,1,False,False,True,False,True,False,False,False,True,False,False
86.65,72,1,149,1,0,False,False,True,False,False,True,False,False,True,False,False
94.1,30,0,485,1,0,False,False,True,False,False,True,False,False,True,False,False
84.5,1,0,202,1,0,False,False,True,False,False,False,True,False,False,True,False
41.15,39,0,2544,0,0,False,False,False,True,True,False,False,False,False,False,True
92.3,62,2,1502,1,1,False,False,False,True,True,False,False,False,True,False,False
108.95,53,1,441,1,0,False,False,True,False,True,False,False,False,True,False,False
104.05,66,1,396,1,0,False,True,False,False,False,False,True,False,True,False,False
88.75,59,1,483,1,0,False,False,True,False,False,True,False,False,True,False,False
95.7,15,0,510,1,0,False,True,False,False,False,False,True,False,False,False,True
95.5,9,1,475,1,0,False,True,False,False,False,False,True,False,False,False,True
30.15,32,2,380,0,1,True,False,False,False,False,False,False,True,False,False,True
64.7,17,0,2353,0,0,False,False,False,True,False,False,False,True,False,False,True
55.25,55,0,296,0,0,False,False,True,False,False,True,False,False,False,False,True
25.65,17,1,295,0,0,True,False,False,False,False,False,False,True,False,False,True
87.3,69,1,456,1,0,False,True,False,False,False,True,False,False,True,False,False
74.6,66,0,552,1,0,False,False,True,False,False,True,False,False,True,False,False
74.45,16,0,592,1,0,False,False,True,False,True,False,False,False,False,False,True
80.15,70,3,1687,1,1,False,False,False,True,False,True,False,False,True,False,False
19.35,50,2,510,0,1,False,True,False,False,False,False,False,True,False,False,True
20.0,3,1,324,0,0,False,True,False,False,False,False,False,True,False,True,False
65.75,17,3,267,0,1,False,False,True,False,True,False,False,False,False,False,True
96.8,20,2,392,1,1,False,False,True,False,False,False,False,True,False,False,True
19.7,71,0,401,0,0,False,True,False,False,False,True,False,False,False,False,True
105.1,34,2,617,1,1,False,False,True,False,False,False,True,False,True,False,False
25.1,43,0,273,0,0,False,False,True,False,False,False,True,False,False,False,True
101.9,50,1,478,1,0,True,False,False,False,True,False,False,False,True,False,False
101.6,41,1,528,1,0,False,False,True,False,True,False,False,False,True,False,False
79.85,54,0,1106,1,0,False,False,False,True,True,False,False,False,True,False,False
19.45,64,2,464,0,1,False,False,True,False,False,True,False,False,False,False,True
54.35,31,0,314,0,0,False,True,False,False,False,False,False,True,False,False,True
78.5,11,0,467,1,0,False,False,True,False,False,False,True,False,False,False,True
85.65,4,0,253,1,0,False,False,True,False,False,False,True,False,False,False,True
53.15,21,0,500,0,0,False,True,False,False,False,False,False,True,False,False,True
24.3,35,0,517,0,0,False,True,False,False,True,False,False,False,False,False,True
99.25,58,2,425,1,1,False,False,True,False,False,True,False,False,True,False,False
20.05,20,3,320,0,1,True,False,False,False,False,False,False,True,False,False,True
25.0,60,0,203,0,0,False,False,True,False,False,False,False,True,False,False,True
20.25,41,0,766,0,0,True,False,False,False,False,True,False,False,False,False,True
51.1,15,0,415,0,0,False,False,True,False,False,False,True,False,False,False,True
44.3,1,2,473,0,1,False,True,False,False,False,False,False,True,False,True,False
99.5,66,0,638,1,0,False,False,True,False,False,False,True,False,True,False,False
69.25,1,0,2082,0,0,False,False,False,True,False,False,True,False,False,True,False
44.5,2,1,2238,0,0,False,False,False,True,False,False,True,False,False,True,False
84.15,32,0,511,1,0,False,False,True,False,True,False,False,False,True,False,False
78.45,72,2,372,1,1,False,False,True,False,True,False,False,False,True,False,False
96.1,62,2,329,1,1,False,True,False,False,False,False,True,False,True,False,False
79.55,9,1,341,1,0,True,False,False,False,False,False,True,False,False,False,True
86.05,4,2,256,1,1,False,True,False,False,False,False,True,False,False,False,True
82.05,30,0,536,1,0,False,False,True,False,True,False,False,False,True,False,False
104.5,40,1,105,1,0,False,False,True,False,False,True,False,False,True,False,False
20.15,33,1,215,0,0,False,False,True,False,False,False,False,True,False,False,True
80.0,63,1,116,1,0,False,False,True,False,False,True,False,False,True,False,False
19.8,64,1,276,0,0,True,False,False,False,True,False,False,False,False,False,True
96.55,5,1,382,1,0,True,False,False,False,False,False,True,False,False,False,True
20.0,7,1,1881,0,0,False,False,False,True,True,False,False,False,False,False,True
79.85,10,3,426,1,1,False,False,True,False,False,False,False,True,False,False,True
100.55,63,0,258,1,0,False,True,False,False,False,False,True,False,True,False,False
39.4,20,0,3003,0,0,False,False,False,True,False,True,False,False,False,False,True
84.1,38,2,514,1,1,False,True,False,False,True,False,False,False,True,False,False
108.1,66,1,289,1,0,False,False,True,False,False,True,False,False,True,False,False
91.1,13,1,578,1,0,False,False,True,False,False,False,True,False,False,False,True
66.3,24,0,150,0,0,True,False,False,False,False,False,False,True,False,False,True
104.45,23,1,546,1,0,False,False,True,False,False,False,True,False,False,False,True
91.35,32,3,3775,1,1,False,False,False,True,False,False,False,True,True,False,False
60.15,51,1,3211,0,0,False,False,False,True,True,False,False,False,True,False,False
19.1,40,1,696,0,0,False,False,True,False,False,False,False,True,False,False,True
59.05,22,1,499,0,0,False,False,True,False,False,False,False,True,False,False,True
70.45,1,1,411,1,0,False,True,False,False,True,False,False,False,False,True,False
89.35,6,0,237,1,0,False,False,True,False,False,False,True,False,False,False,True
19.65,1,0,621,0,0,True,False,False,False,False,False,False,True,False,True,False
20.5,4,3,427,0,1,False,False,True,False,True,False,False,False,False,False,True
105.9,60,3,476,1,1,False,True,False,False,False,False,True,False,True,False,False
64.95,72,0,329,0,0,True,False,False,False,False,True,False,False,True,False,False
60.15,42,0,2865,0,0,False,False,False,True,True,False,False,False,True,False,False
62.15,2,2,185,0,1,False,True,False,False,False,False,False,True,False,True,False
60.25,69,0,2227,0,0,False,False,False,True,True,False,False,False,True,False,False
86.0,2,1,363,1,0,True,False,False,False,False,False,True,False,False,True,False
36.45,1,1,374,0,0,False,True,False,False,False,False,True,False,False,True,False
66.4,31,0,178,0,0,False,True,False,False,False,True,False,False,True,False,False
20.5,16,0,296,0,0,False,True,False,False,False,False,False,True,False,False,True
19.6,15,0,326,0,0,True,False,False,False,False,False,False,True,False,False,True
94.2,2,1,219,1,0,True,False,False,False,True,False,False,False,False,True,False
92.55,17,2,421,1,1,False,False,True,False,False,False,True,False,False,False,True
94.5,6,0,231,1,0,True,False,False,False,False,False,False,True,False,False,True
59.8,61,1,299,0,0,False,True,False,False,False,False,True,False,False,False,True
19.15,1,3,416,0,1,False,True,False,False,False,False,False,True,False,True,False
87.7,19,3,865,1,1,False,False,False,True,False,True,False,False,False,False,True
54.05,44,0,600,0,0,True,False,False,False,False,True,False,False,False,False,True
111.95,70,1,456,1,0,False,False,True,False,False,True,False,False,True,False,False
25.25,63,1,363,0,0,False,True,False,False,False,False,False,True,False,False,True
44.1,58,2,519,0,1,False,True,False,False,False,False,False,True,False,False,True
74.1,53,1,189,1,0,True,False,False,False,True,False,False,False,True,False,False
44.3,59,0,460,0,0,False,True,False,False,False,False,True,False,False,False,True
104.05,69,2,2256,1,1,False,False,False,True,True,False,False,False,True,False,False
49.15,26,0,341,0,0,True,False,False,False,True,False,False,False,False,False,True
57.2,23,2,306,0,1,True,False,False,False,False,True,False,False,False,False,True
54.55,42,0,494,0,0,False,False,True,False,False,True,False,False,False,False,True
50.55,1,1,2650,0,0,False,False,False,True,False,False,False,True,False,True,False
47.95,6,0,517,0,0,False,True,False,False,False,False,True,False,False,False,True
20.8,58,0,190,0,0,False,False,True,False,False,False,False,True,False,False,True
101.55,3,0,352,1,0,True,False,False,False,True,False,False,False,False,True,False
19.85,41,1,2614,0,0,False,False,False,True,False,False,False,True,False,False,True
61.05,58,1,2224,0,0,False,False,False,True,True,False,False,False,True,False,False
93.8,51,2,176,1,1,True,False,False,False,True,False,False,False,True,False,False
111.15,64,2,630,1,1,True,False,False,False,False,False,True,False,True,False,False
25.6,19,0,256,0,0,False,False,True,False,False,False,False,True,False,False,True
79.05,60,0,2949,1,0,False,False,False,True,False,True,False,False,True,False,False
114.35,69,1,3787,1,0,False,False,False,True,True,False,False,False,True,False,False
80.7,3,0,227,1,0,True,False,False,False,False,False,True,False,False,True,False
95.0,7,0,313,1,0,True,False,False,False,False,False,False,True,False,False,True
73.2,19,2,439,1,1,True,False,False,False,False,False,True,False,False,False,True
77.15,1,1,415,1,0,False,True,False,False,False,False,True,False,False,True,False
23.65,62,0,3782,0,0,False,False,False,True,True,False,False,False,False,False,True
49.95,1,0,184,0,0,False,False,True,False,True,False,False,False,False,True,False
73.55,1,0,473,1,0,False,False,True,False,False,False,True,False,False,True,False
59.55,28,2,376,0,1,False,True,False,False,True,False,False,False,False,False,True
92.45,69,2,290,1,1,True,False,False,False,False,False,False,True,True,False,False
79.65,30,0,275,1,0,False,True,False,False,False,False,False,True,True,False,False
39.3,40,2,3836,0,1,False,False,False,True,False,False,True,False,False,False,True
19.85,1,1,3226,0,0,False,False,False,True,False,False,False,True,False,True,False
100.85,45,1,267,1,0,False,False,True,False,False,True,False,False,True,False,False
78.65,22,2,342,1,1,True,False,False,False,False,False,False,True,False,False,True
20.05,47,3,392,0,1,False,False,True,False,False,True,False,False,False,False,True
20.0,2,1,176,0,0,True,False,False,False,False,False,False,True,False,True,False
35.1,13,0,846,0,0,False,True,False,False,False,False,True,False,False,False,True
18.9,20,2,2510,0,1,False,False,False,True,False,True,False,False,False,False,True
19.25,48,3,341,0,1,False,False,True,False,False,False,False,True,False,False,True
100.9,67,3,380,1,1,True,False,False,False,False,True,False,False,True,False,False
99.35,70,0,579,1,0,False,False,True,False,False,True,False,False,True,False,False
99.0,64,1,412,1,0,True,False,False,False,True,False,False,False,True,False,False
97.65,34,0,256,1,0,False,True,False,False,False,False,True,False,True,False,False
90.95,72,1,368,1,0,False,False,True,False,True,False,False,False,True,False,False
69.5,23,0,309,0,0,True,False,False,False,False,True,False,False,False,False,True
89.0,15,0,479,1,0,True,False,False,False,False,True,False,False,False,False,True
101.35,22,0,392,1,0,False,False,True,False,True,False,False,False,False,False,True
70.2,41,0,196,0,0,False,False,True,False,False,False,False,True,True,False,False
82.45,68,0,371,1,0,False,True,False,False,False,True,False,False,True,False,False
106.5,70,0,427,1,0,True,False,False,False,False,False,True,False,True,False,False
86.85,71,2,611,1,1,True,False,False,False,True,False,False,False,True,False,False
85.45,71,0,1843,1,0,False,False,False,True,True,False,False,False,True,False,False
44.45,1,1,75,0,0,False,True,False,False,False,False,False,True,False,True,False
55.0,1,3,2869,0,1,False,False,False,True,False,False,True,False,False,True,False
20.85,3,0,465,0,0,True,False,False,False,False,False,False,True,False,True,False
93.4,40,0,520,1,0,False,True,False,False,True,False,False,False,True,False,False
50.6,3,2,231,0,1,True,False,False,False,False,False,True,False,False,True,False
26.1,67,3,421,0,1,False,False,True,False,False,False,False,True,False,False,True
75.4,18,2,239,1,1,False,False,True,False,False,False,True,False,False,False,True
20.05,20,1,172,0,0,False,False,True,False,False,False,False,True,False,False,True
74.25,3,1,357,1,0,True,False,False,False,False,False,True,False,False,True,False
116.1,71,0,491,1,0,False,True,False,False,True,False,False,False,True,False,False
34.0,25,1,507,0,0,False,True,False,False,True,False,False,False,False,False,True
90.95,32,1,402,1,0,False,False,True,False,False,False,True,False,True,False,False
20.2,46,3,519,0,1,False,True,False,False,False,False,False,True,False,False,True
19.35,68,3,2636,0,1,False,False,False,True,True,False,False,False,False,False,True
79.65,48,0,571,1,0,False,True,False,False,False,False,True,False,True,False,False
70.4,2,0,311,1,0,False,False,True,False,False,False,True,False,False,True,False
93.15,56,3,363,1,1,False,False,True,False,False,False,True,False,True,False,False
78.75,5,1,3686,1,0,False,False,False,True,False,False,True,False,False,False,True
74.95,3,3,263,1,1,False,True,False,False,False,False,True,False,False,True,False
92.85,64,1,393,1,0,False,False,True,False,False,False,True,False,True,False,False
90.5,47,1,638,1,0,False,False,True,False,False,False,False,True,True,False,False
67.25,63,2,276,0,1,False,False,True,False,False,False,False,True,True,False,False
19.4,27,0,550,0,0,True,False,False,False,False,False,True,False,False,False,True
70.55,47,0,366,1,0,False,False,True,False,True,False,False,False,True,False,False
24.45,59,1,179,0,0,False,False,True,False,False,False,True,False,False,False,True
18.85,4,0,284,0,0,True,False,False,False,False,False,False,True,False,False,True
114.9,72,0,2030,1,0,False,False,False,True,False,False,True,False,True,False,False
55.15,13,0,356,0,0,True,False,False,False,False,False,False,True,False,False,True
