customerID,transaction_amount,customer_tenure_months,payment_method,retry_count,failure_reason,gateway_response_time_ms,customer_segment,payment_recovered
4322-RCYMT,75.8,68,Bank transfer (automatic),0,card_expired,488,high_value_repeat,Yes
6680-NENYN,104.6,43,Electronic check,2,insufficient_funds,341,high_value_repeat,No
2088-IEBAU,88.15,68,Electronic check,1,insufficient_funds,523,high_value_repeat,No
7982-VCELR,94.8,36,Credit card (automatic),1,insufficient_funds,544,high_value_repeat,No
1343-EHPYB,103.4,63,Electronic check,0,bank_decline,149,high_value_repeat,No
6035-BXTTY,54.65,32,Bank transfer (automatic),1,network_error,2034,occasional,Yes
6885-PKOAM,85.75,71,Credit card (automatic),1,network_error,1815,high_value_repeat,Yes
7520-HQWJU,67.45,66,Bank transfer (automatic),0,card_expired,128,high_value_repeat,No
9639-BUJXT,20.5,63,Mailed check,0,insufficient_funds,245,occasional,Yes
5924-SNGKP,20.25,41,Credit card (automatic),0,bank_decline,766,occasional,No
0021-IKXGC,72.1,1,Electronic check,1,insufficient_funds,491,new_customer,Yes
2034-GDRCN,90.4,2,Electronic check,1,insufficient_funds,687,new_customer,No
8966-SNIZF,19.45,70,Bank transfer (automatic),0,network_error,3163,occasional,Yes
6243-OZGFH,44.95,23,Electronic check,0,insufficient_funds,288,occasional,Yes
4654-DLAMQ,97.0,64,Bank transfer (automatic),1,bank_decline,342,high_value_repeat,No
0513-RBGPE,62.8,37,Credit card (automatic),1,network_error,2970,high_value_repeat,Yes
5160-UXJED,44.6,17,Mailed check,2,card_expired,465,occasional,No
4115-NZRKS,89.15,7,Electronic check,1,insufficient_funds,313,occasional,Yes
0219-YTZUE,84.8,4,Bank transfer (automatic),0,insufficient_funds,173,occasional,No
0623-IIHUG,41.9,21,Electronic check,0,bank_decline,893,occasional,No
4572-DVCGN,80.25,10,Bank transfer (automatic),1,network_error,2387,occasional,No
3351-NGXYI,54.1,16,Electronic check,0,insufficient_funds,351,occasional,No
8984-EYLLL,105.25,64,Electronic check,1,insufficient_funds,417,high_value_repeat,No
9057-MSWCO,30.75,27,Credit card (automatic),3,network_error,2305,occasional,No
9833-TGFHX,97.1,42,Electronic check,1,card_expired,418,high_value_repeat,No
9294-TDIPC,20.2,5,Mailed check,0,card_expired,593,occasional,No
5229-DTFYB,98.8,41,Bank transfer (automatic),1,insufficient_funds,381,high_value_repeat,Yes
0104-PPXDV,50.3,58,Credit card (automatic),1,insufficient_funds,225,occasional,No
5176-LMJXE,20.55,47,Mailed check,1,network_error,2370,occasional,Yes
3583-KRKMD,75.9,18,Bank transfer (automatic),3,bank_decline,330,occasional,Yes
1010-DIAUQ,96.5,5,Bank transfer (automatic),0,insufficient_funds,613,occasional,No
9069-LGEUL,59.95,23,Bank transfer (automatic),3,network_error,3436,occasional,Yes
7302-ZHMHP,19.15,1,Mailed check,3,card_expired,416,new_customer,No
9571-EDEBV,98.65,71,Credit card (automatic),0,insufficient_funds,208,high_value_repeat,No
3520-FJGCV,112.6,72,Credit card (automatic),0,insufficient_funds,216,high_value_repeat,Yes
6563-VRERX,20.6,33,Mailed check,0,bank_decline,402,occasional,No
0259-GBZSH,85.65,2,Electronic check,0,card_expired,450,new_customer,No
6122-EFVKN,35.75,24,Mailed check,0,network_error,2200,occasional,Yes
2805-EDJPQ,99.75,56,Credit card (automatic),1,insufficient_funds,327,high_value_repeat,No
6862-CQUMB,96.1,37,Credit card (automatic),0,insufficient_funds,311,high_value_repeat,No
7156-MXBJE,85.1,43,Credit card (automatic),0,insufficient_funds,396,high_value_repeat,Yes
6158-HDPXZ,25.35,1,Mailed check,2,network_error,593,new_customer,Yes
9601-BRXPO,104.95,25,Bank transfer (automatic),0,insufficient_funds,234,high_value_repeat,Yes
2863-IMQDR,89.65,61,Electronic check,2,network_error,1998,high_value_repeat,Yes
5686-CMAWK,86.75,17,Electronic check,0,insufficient_funds,581,occasional,Yes
5651-CRHKQ,86.2,41,Bank transfer (automatic),0,insufficient_funds,277,high_value_repeat,No
6905-NIQIN,50.65,1,Mailed check,1,card_expired,427,new_customer,No
8204-YJCLA,64.8,72,Bank transfer (automatic),1,card_expired,433,high_value_repeat,No
5167-ZFFMM,90.85,1,Credit card (automatic),2,insufficient_funds,594,new_customer,Yes
6583-SZVGP,108.1,48,Bank transfer (automatic),1,insufficient_funds,589,high_value_repeat,Yes
4895-TMWIR,19.95,11,Mailed check,2,network_error,2453,occasional,Yes
0533-BNWKF,85.45,55,Electronic check,0,network_error,2119,high_value_repeat,No
1708-PBBOA,54.75,42,Electronic check,0,card_expired,300,occasional,No
8782-LKFPK,90.4,44,Mailed check,2,card_expired,363,high_value_repeat,No
5522-JBWMO,44.0,1,Electronic check,2,insufficient_funds,334,new_customer,No
3597-MVHJT,95.6,27,Bank transfer (automatic),3,insufficient_funds,483,high_value_repeat,No
9774-NRNAU,84.8,27,Bank transfer (automatic),0,insufficient_funds,463,high_value_repeat,Yes
0224-RLWWD,44.3,2,Electronic check,0,bank_decline,488,new_customer,Yes
9967-ATRFS,19.9,19,Mailed check,2,insufficient_funds,588,occasional,No
3951-NJCVI,95.05,42,Electronic check,0,insufficient_funds,679,high_value_repeat,Yes
2977-CEBSX,90.05,66,Credit card (automatic),3,insufficient_funds,418,high_value_repeat,No
0177-PXBAT,109.9,33,Bank transfer (automatic),2,insufficient_funds,564,high_value_repeat,No
6599-CEBNN,73.95,34,Credit card (automatic),0,card_expired,347,high_value_repeat,No
2519-ERQOJ,54.6,33,Electronic check,2,insufficient_funds,577,occasional,Yes
5876-QMYLD,20.05,23,Mailed check,2,insufficient_funds,559,occasional,Yes
2277-AXSDC,19.75,32,Bank transfer (automatic),0,network_error,3306,occasional,Yes
9442-JTWDL,20.05,11,Credit card (automatic),3,card_expired,414,occasional,No
0979-PHULV,99.45,69,Credit card (automatic),1,network_error,1965,high_value_repeat,Yes
3067-SVMTC,55.9,68,Bank transfer (automatic),2,network_error,1384,occasional,Yes
5495-GPSRW,19.7,20,Mailed check,0,card_expired,393,occasional,No
7606-BPHHN,19.8,72,Credit card (automatic),2,network_error,3726,occasional,No
4742-DRORA,95.4,60,Bank transfer (automatic),0,insufficient_funds,353,high_value_repeat,No
0111-KLBQG,93.95,32,Mailed check,0,card_expired,517,high_value_repeat,No
4800-VHZKI,19.9,1,Mailed check,3,card_expired,526,new_customer,No
7989-CHGTL,19.6,1,Mailed check,0,card_expired,357,new_customer,No
0334-GDDSO,81.35,3,Electronic check,0,card_expired,597,new_customer,No
4163-NCJAK,24.45,46,Bank transfer (automatic),3,bank_decline,50,occasional,No
5233-AOZUF,74.95,29,Electronic check,3,bank_decline,216,high_value_repeat,No
5973-EJGDP,87.35,51,Electronic check,1,card_expired,262,high_value_repeat,No
1996-DBMUS,70.65,48,Bank transfer (automatic),1,insufficient_funds,277,high_value_repeat,No
7916-VCCPB,73.25,16,Bank transfer (automatic),0,insufficient_funds,450,occasional,No
4686-GEFRM,98.7,70,Bank transfer (automatic),0,insufficient_funds,443,high_value_repeat,No
5249-QYHEX,24.8,40,Mailed check,0,card_expired,459,occasional,No
0578-SKVMF,83.3,22,Electronic check,1,insufficient_funds,489,occasional,Yes
5564-NEMQO,75.3,1,Bank transfer (automatic),2,bank_decline,257,new_customer,Yes
2233-FAGXV,24.3,5,Mailed check,2,card_expired,217,occasional,No
5605-IYGFG,69.85,7,Bank transfer (automatic),2,card_expired,459,occasional,No
7663-ZTEGJ,100.55,29,Credit card (automatic),0,insufficient_funds,305,high_value_repeat,Yes
3935-TBRZZ,25.7,44,Mailed check,1,bank_decline,164,occasional,Yes
8111-BKVDS,40.7,10,Bank transfer (automatic),0,network_error,3277,occasional,Yes
2055-SIFSS,51.65,55,Bank transfer (automatic),1,network_error,3616,occasional,Yes
2806-MLNTI,105.1,52,Bank transfer (automatic),0,insufficient_funds,633,high_value_repeat,Yes
8734-DKSTZ,85.95,10,Electronic check,2,bank_decline,428,occasional,Yes
4360-PNRQB,75.6,18,Bank transfer (automatic),0,insufficient_funds,493,occasional,Yes
6152-ONASV,58.25,68,Bank transfer (automatic),0,bank_decline,605,occasional,No
9063-ZGTUY,19.4,61,Mailed check,0,network_error,1986,occasional,Yes
7781-HVGMK,65.2,72,Credit card (automatic),2,card_expired,566,high_value_repeat,No
2181-UAESM,53.45,2,Electronic check,1,card_expired,441,new_customer,No
2957-LOLHO,45.4,12,Bank transfer (automatic),0,network_error,3230,occasional,No
6048-NJXHX,19.75,41,Electronic check,0,insufficient_funds,427,occasional,Yes
2320-SLKMB,44.45,26,Credit card (automatic),1,bank_decline,594,occasional,No
4980-URKXC,20.85,36,Bank transfer (automatic),0,card_expired,433,occasional,No
4376-KFVRS,114.05,72,Credit card (automatic),2,insufficient_funds,177,high_value_repeat,Yes
5886-VLQVU,89.85,35,Bank transfer (automatic),1,insufficient_funds,617,high_value_repeat,Yes
3577-AMVUX,55.05,1,Mailed check,0,card_expired,257,new_customer,No
0771-WLCLA,112.95,16,Electronic check,0,card_expired,587,occasional,No
5628-RKIFK,101.55,49,Credit card (automatic),3,insufficient_funds,386,high_value_repeat,No
0206-TBWLC,114.65,54,Mailed check,0,network_error,3440,high_value_repeat,Yes
2937-FTHUR,64.8,18,Electronic check,0,card_expired,570,occasional,No
1910-FMXJM,80.4,36,Electronic check,2,bank_decline,464,high_value_repeat,Yes
7752-XUSCI,105.9,60,Electronic check,3,card_expired,476,high_value_repeat,No
4110-PFEUZ,69.55,1,Mailed check,3,bank_decline,463,new_customer,Yes
0732-OCQOC,25.05,52,Bank transfer (automatic),2,insufficient_funds,97,occasional,No
5168-MSWXT,94.75,8,Electronic check,0,insufficient_funds,417,occasional,Yes
1090-ESELR,105.5,72,Bank transfer (automatic),0,insufficient_funds,232,high_value_repeat,Yes
8592-PLTMQ,24.7,64,Mailed check,2,network_error,2636,occasional,Yes
5760-WRAHC,69.75,22,Mailed check,1,bank_decline,228,occasional,No
8847-GEOOQ,60.2,60,Bank transfer (automatic),0,insufficient_funds,222,high_value_repeat,Yes
0256-LTHVJ,81.05,28,Electronic check,3,insufficient_funds,640,high_value_repeat,No
4785-FCIFB,24.4,61,Mailed check,0,bank_decline,560,occasional,No
8313-NDOIA,104.15,24,Electronic check,1,insufficient_funds,399,occasional,No
5149-CUZUJ,92.9,28,Bank transfer (automatic),0,network_error,2647,high_value_repeat,Yes
0942-KOWSM,80.8,30,Bank transfer (automatic),1,card_expired,362,high_value_repeat,No
4237-CLSMM,20.0,2,Mailed check,0,bank_decline,485,new_customer,No
1452-VOQCH,75.1,1,Electronic check,0,insufficient_funds,298,new_customer,Yes
4719-UMSIY,19.65,6,Mailed check,0,insufficient_funds,549,occasional,Yes
6614-VBEGU,69.45,24,Bank transfer (automatic),1,network_error,2297,occasional,No
0880-TKATG,101.15,4,Electronic check,1,bank_decline,337,occasional,No
3811-VBYBZ,99.8,7,Electronic check,1,insufficient_funds,403,occasional,Yes
1480-BKXGA,116.05,72,Bank transfer (automatic),3,insufficient_funds,311,high_value_repeat,No
2996-XAUVF,40.05,70,Mailed check,0,network_error,2762,occasional,Yes
9076-AXYIK,102.1,64,Electronic check,0,bank_decline,319,high_value_repeat,Yes
5968-XQIVE,89.7,72,Electronic check,2,bank_decline,470,high_value_repeat,Yes
8896-RAZCR,19.9,44,Mailed check,0,bank_decline,582,occasional,Yes
4640-UHDOS,55.95,13,Electronic check,3,insufficient_funds,292,occasional,No
4933-IKULF,20.65,17,Mailed check,0,insufficient_funds,380,occasional,Yes
3583-EKAPL,55.0,1,Electronic check,3,network_error,2869,new_customer,Yes
1304-BCCFO,70.05,9,Mailed check,0,bank_decline,334,occasional,Yes
4104-PVRPS,53.6,24,Mailed check,2,card_expired,469,occasional,No
9399-APLBT,74.7,1,Electronic check,1,insufficient_funds,483,new_customer,No
2359-KMGLI,80.25,24,Electronic check,3,network_error,3366,occasional,No
3780-DDGSE,76.05,35,Electronic check,0,insufficient_funds,309,high_value_repeat,Yes
4431-EDMIQ,75.7,7,Electronic check,1,insufficient_funds,258,occasional,No
0306-JAELE,96.1,5,Electronic check,3,card_expired,353,occasional,No
6227-HWPWX,69.0,15,Bank transfer (automatic),1,network_error,1725,occasional,Yes
0486-LGCCH,19.65,11,Mailed check,1,network_error,2951,occasional,No
0447-BEMNG,45.3,48,Bank transfer (automatic),1,card_expired,225,occasional,No
4612-SSVHJ,81.45,20,Electronic check,1,card_expired,749,occasional,No
5168-MQQCA,108.5,72,Bank transfer (automatic),1,card_expired,594,high_value_repeat,No
5949-XIKAE,83.55,8,Electronic check,1,card_expired,401,occasional,No
7971-HLVXI,84.5,72,Credit card (automatic),3,card_expired,530,high_value_repeat,No
9094-AZPHK,100.15,15,Electronic check,0,insufficient_funds,154,occasional,No
3649-JPUGY,88.6,72,Bank transfer (automatic),0,insufficient_funds,778,high_value_repeat,Yes
4472-LVYGI,52.55,0,Bank transfer (automatic),3,insufficient_funds,311,new_customer,No
8372-JUXUI,74.35,1,Electronic check,2,insufficient_funds,381,new_customer,No
3552-CTCYF,104.8,63,Bank transfer (automatic),1,card_expired,121,high_value_repeat,No
6778-YSNIH,59.0,2,Electronic check,1,bank_decline,472,new_customer,Yes
0388-EOPEX,74.4,2,Electronic check,0,network_error,1614,new_customer,Yes
5756-OZRIO,64.05,61,Bank transfer (automatic),0,bank_decline,415,high_value_repeat,Yes
6579-JPICP,20.4,1,Mailed check,1,card_expired,318,new_customer,No
8205-OTCHB,43.75,22,Bank transfer (automatic),0,card_expired,238,occasional,No
4134-BSXLX,60.9,28,Mailed check,1,card_expired,279,high_value_repeat,No
0505-SPOOW,19.8,70,Bank transfer (automatic),0,insufficient_funds,433,occasional,Yes
6235-VDHOM,28.45,5,Electronic check,3,insufficient_funds,207,occasional,No
7783-YKGDV,99.7,12,Bank transfer (automatic),3,card_expired,287,occasional,No
4374-YMUSQ,116.25,34,Credit card (automatic),1,bank_decline,499,high_value_repeat,Yes
4513-CXYIX,80.7,71,Credit card (automatic),1,insufficient_funds,790,high_value_repeat,No
3957-HHLMR,65.2,70,Bank transfer (automatic),0,insufficient_funds,471,high_value_repeat,No
7803-XOCCZ,84.05,52,Bank transfer (automatic),2,network_error,1766,high_value_repeat,Yes
5736-YEJAX,79.45,69,Credit card (automatic),1,insufficient_funds,344,high_value_repeat,Yes
5609-CEBID,94.1,20,Electronic check,0,bank_decline,404,occasional,No
8981-FJGLA,78.0,11,Mailed check,3,network_error,2220,occasional,Yes
7218-HKQFK,94.2,2,Electronic check,2,bank_decline,535,new_customer,Yes
4636-QRJKY,80.5,6,Electronic check,3,insufficient_funds,432,occasional,No
1135-LMECX,19.85,1,Mailed check,1,network_error,3226,new_customer,Yes
4332-MUOEZ,94.3,20,Credit card (automatic),1,card_expired,352,occasional,Yes
8535-SFUTN,106.45,61,Electronic check,0,card_expired,598,high_value_repeat,Yes
5956-VKDTT,74.35,5,Electronic check,3,insufficient_funds,375,occasional,No
8677-HDZEE,105.45,56,Bank transfer (automatic),2,insufficient_funds,254,high_value_repeat,Yes
2475-MROZF,95.0,30,Credit card (automatic),0,card_expired,726,high_value_repeat,No
9412-GHEEC,104.8,40,Bank transfer (automatic),0,card_expired,126,high_value_repeat,No
3482-ABPKK,54.3,28,Mailed check,0,bank_decline,289,occasional,Yes
6705-LXORM,70.05,5,Electronic check,2,network_error,1998,occasional,No
0257-ZESQC,75.2,27,Bank transfer (automatic),3,network_error,4506,high_value_repeat,Yes
7531-GQHME,20.05,12,Credit card (automatic),0,insufficient_funds,671,occasional,Yes
5174-ITUMV,105.4,67,Electronic check,1,network_error,3695,high_value_repeat,No
4109-CYRBD,51.6,29,Electronic check,0,network_error,2235,occasional,Yes
0913-XWSCN,85.5,55,Bank transfer (automatic),3,bank_decline,763,high_value_repeat,No
6825-UYPFK,75.6,23,Bank transfer (automatic),2,bank_decline,455,occasional,Yes
8397-MVTAZ,100.05,34,Electronic check,2,insufficient_funds,546,high_value_repeat,Yes
0750-EBAIU,91.25,52,Electronic check,1,bank_decline,426,high_value_repeat,No
8606-CIQUL,115.75,72,Credit card (automatic),0,insufficient_funds,392,high_value_repeat,Yes
3571-DPYUH,94.7,58,Credit card (automatic),0,insufficient_funds,362,high_value_repeat,Yes
7601-GNDYK,19.6,35,Mailed check,0,network_error,2332,occasional,Yes
0356-OBMAC,99.9,56,Bank transfer (automatic),2,insufficient_funds,491,high_value_repeat,No
8067-NIOYM,21.1,24,Credit card (automatic),2,network_error,2793,occasional,Yes
1403-GYAFU,20.05,70,Credit card (automatic),3,insufficient_funds,395,occasional,No
4234-XTNEA,79.95,2,Electronic check,3,insufficient_funds,626,new_customer,No
1297-VQDRP,107.15,68,Credit card (automatic),1,card_expired,50,high_value_repeat,No
9282-IZGQK,85.0,1,Electronic check,2,network_error,2907,new_customer,No
5348-CAGXB,89.55,12,Electronic check,3,bank_decline,507,occasional,No
0621-HJWXJ,81.55,63,Bank transfer (automatic),2,network_error,3417,high_value_repeat,Yes
5844-QVTAT,58.45,33,Mailed check,0,network_error,2448,occasional,Yes
8905-IAZPF,95.65,69,Credit card (automatic),1,insufficient_funds,431,high_value_repeat,Yes
5394-MEITZ,80.6,60,Bank transfer (automatic),0,insufficient_funds,547,high_value_repeat,Yes
6859-QNXIQ,113.1,72,Bank transfer (automatic),3,insufficient_funds,623,high_value_repeat,No
2782-LFZVW,58.95,11,Mailed check,1,network_error,2259,occasional,No
2866-IKBTM,19.55,1,Mailed check,0,network_error,2713,new_customer,Yes
1342-JPNKI,86.05,10,Bank transfer (automatic),1,insufficient_funds,651,occasional,No
2817-NTQDO,45.55,13,Credit card (automatic),1,network_error,800,occasional,Yes
7129-AZJDE,78.95,34,Bank transfer (automatic),0,card_expired,296,high_value_repeat,No
6986-IJDHX,86.3,39,Mailed check,0,insufficient_funds,619,high_value_repeat,Yes
2560-PPCHE,105.05,65,Bank transfer (automatic),1,insufficient_funds,563,high_value_repeat,Yes
4676-MQUEA,101.9,50,Bank transfer (automatic),1,bank_decline,478,high_value_repeat,No
8138-EALND,19.75,15,Mailed check,2,network_error,2141,occasional,Yes
3580-HYCSP,110.3,72,Bank transfer (automatic),1,bank_decline,267,high_value_repeat,No
1352-HNSAW,115.6,72,Bank transfer (automatic),2,insufficient_funds,311,high_value_repeat,No
2075-PUEPR,19.35,55,Bank transfer (automatic),1,bank_decline,632,occasional,Yes
1982-FEBTD,25.6,23,Credit card (automatic),1,insufficient_funds,305,occasional,Yes
5301-GAUUY,80.35,32,Bank transfer (automatic),2,insufficient_funds,415,high_value_repeat,Yes
5791-KAJFD,68.75,56,Bank transfer (automatic),0,bank_decline,286,high_value_repeat,Yes
2654-VBVPB,19.9,1,Bank transfer (automatic),0,card_expired,526,new_customer,Yes
1154-HYWWO,70.6,38,Mailed check,0,network_error,2069,high_value_repeat,Yes
2501-XWWTZ,70.2,11,Electronic check,2,insufficient_funds,385,occasional,No
3716-UVSPD,49.3,1,Electronic check,1,network_error,1153,new_customer,Yes
6815-ABQFQ,107.25,56,Electronic check,1,bank_decline,157,high_value_repeat,No
7343-EOBEU,23.6,3,Mailed check,0,card_expired,401,new_customer,No
3701-SFMUH,69.7,7,Credit card (automatic),0,network_error,1439,occasional,Yes
6103-LIANB,99.5,59,Credit card (automatic),0,insufficient_funds,715,high_value_repeat,Yes
7319-VENRZ,64.3,7,Bank transfer (automatic),0,network_error,850,occasional,No
5846-NEQVZ,70.85,71,Credit card (automatic),1,insufficient_funds,279,high_value_repeat,Yes
6967-QIQRV,101.9,15,Electronic check,0,insufficient_funds,402,occasional,Yes
5781-RFZRP,73.5,71,Credit card (automatic),0,insufficient_funds,345,high_value_repeat,Yes
0939-YAPAF,100.25,35,Electronic check,3,insufficient_funds,234,high_value_repeat,No
0308-IVGOK,40.4,11,Credit card (automatic),0,bank_decline,256,occasional,No
7293-LSCDV,19.25,60,Credit card (automatic),1,card_expired,251,occasional,No
7025-WCBNE,59.6,47,Bank transfer (automatic),2,insufficient_funds,356,occasional,No
5756-JYOJT,64.9,11,Credit card (automatic),0,card_expired,692,occasional,No
4710-FDUIZ,100.3,56,Credit card (automatic),1,insufficient_funds,411,high_value_repeat,Yes
6030-REHUX,110.85,28,Electronic check,2,network_error,3446,high_value_repeat,Yes
